Open,High,Low,Volume,Adj Close
35500.10156,35990,35136.89844,4798,35519.15234
35870,36649.89844,35870,9784,35984.55859
36974,37000,36301,11221,36308.00391
36300,36928,36141,4193,36451.06641
36850,37198,36700,4642,36526.66406
36940,37018.89844,35800,5223,35729.59375
36000,36099,35414.10156,5823,35262.39063
35500,35809.19922,35150,6137,35126.46875
35500,35944,35400,3045,35440.18359
35721,35846.89844,34630,8962,34512.62891
34990,35135,34000.10156,11105,33844.83984
34350,34350,33555.39844,10273,33522.09375
33755,34750,33750,8833,33918.15234
34500,34944.39844,33201,31798,33171.95313
33450,34095.60156,33300,9253,33449.95313
33929.89844,33972.10156,33650,3695,33569.80469
33880,33880,33400,3867,33476.74219
33701.19922,33989.89844,33600.10156,5052,33422.1875
33787,33844,33215,7771,33071.25
33290,33296.60156,32669,8083,32589.77734
32805,33390,32600.09961,9344,33035.54297
33297,33500,32850,3899,32648.3125
33000,33156.10156,32610,5103,32771.23438
33033.30078,33229.89844,32739.30078,3289,32552.16992
32820,33100,32655,5231,32615.86523
32800,32930.69922,32400,4674,32322.99023
32579.19922,32699,31928,5332,31754.10352
32205,32354.90039,31720,5300,31533.84766
31790,31850,31002,10561,30919.31445
31400,32070,31200,6196,31714.01953
32000,32888,31913.59961,8835,32297.09375
32700,33725,32652.09961,7921,33278.41016
33719,33840,33222.10156,2884,33184.86328
33575.89844,33999.89844,33301.10156,5849,33508.79297
33700,33879,33200,2861,33079.6875
33305,33593,33101,3930,33162.73828
33679.89844,33679.89844,33290,3984,33164.72266
33500,33551.5,33150,1426,33000.80859
33400,33456.69922,32790,3400,32753.87305
33319.89844,33319.89844,32523,5160,32355.72852
32700,32799.89844,32500,2255,32290.44727
32550,32640,32085,4481,31943.89258
32000,32192.90039,31901.69922,3867,31731.18164
32000,32300,31890,3641,31672.14648
31985,32200,31550.59961,5612,31414.68945
31750,31825,31517,5178,31346.72852
31750,31848,31251.09961,5243,31085.79883
31330,32350,31021,9127,31993.30273
32378,32424,31702,3800,31594.46094
31874.80078,32150.90039,31500,4146,31469.35547
31740,31844.90039,31500,4284,31427.78711
31499,31500,30101,5841,31070.91406
31340,31977.90039,31144.19922,2856,31620.26367
32200,33150,31900,8766,32682.83984
33298,33673.60156,32900,15103,33255.60938
33740,33740,32850.89844,15793,32817.46484
33077.60156,33900,33050,7303,33391.91797
33699,35229,33699,15055,34870.19922
35000.10156,35199.89844,34501,10171,34472.94531
34944.89844,35400,34826.39844,7606,34954.13281
35231,35470,35000,6312,35112.77734
35502.69922,35840.10156,35190.89844,4305,35015.25391
35350,35680,35174,5404,34961.07813
35370,35499.89844,34300,7764,34218.86719
34510,34990,34092.5,5128,34295.45703
34650,34828,34140,3995,33952.77344
34350,34700,34154.19922,8115,34327
34599,34940,34352.10156,3656,34555.59375
35000,35374.80078,34810.10156,3785,35039.85938
35317.60156,35425,34111,5538,34118.86719
34689.80078,34689.80078,34052.10156,5259,33885.01172
34425,35084.10156,34220.10156,6166,34395.46094
34898.89844,34923.89844,33628,4821,33596.19531
33990,34400,33738.89844,4308,33758.51563
34250,34422.19922,33900,3769,33786.09375
34088.10156,34088.10156,33700,4274,33577.94531
33960,34449,33650,9334,33533.28516
33751,34189.19922,33750.89844,9366,33655.62891
34001,34935,33760,10148,34429.15625
34935,35560,34550.10156,8309,35135.03516
35325.5,37490,35325.5,28926,36878.875
37340,37540,36921.39844,8740,36902.94922
37092.39844,37250,36001,8284,36713.92188
37000,37099.89844,36001.10156,9823,36529.36719
36410,37300,36000,14507,36473.56641
36210,36871.89844,35999.69922,7954,35944.67578
36000,36490.5,36000,4491,35941.78516
36015,36907.5,36015,5045,36338.55469
36526.80078,36827.89844,36306,6253,36367.20313
36553,36800,36012,5577,35925.67188
36299,36299.89844,35299.89844,6810,35304.37109
35485.60156,35849.89844,35323.30078,8437,35561.64453
35770,36490,35700,10758,36114.89844
36303,36800,36200,10211,36272.69141
36500,36863.39844,36212,8695,36154.09766
36400,37590.10156,36400,15241,37280.22266
37390,38087.89844,37288.19922,13204,37399.40625
37988.89844,37988.89844,37310.60156,6960,37240.61719
37750,37850,37099.5,5262,37041.73828
37390,39000,37235,21168,38654.16406
39000,39732.5,38903,14428,39333.88281
39889.89844,40337,39550,16406,39689.85156
39880,40380,39627.10156,9369,39831.32031
40000,40549.89844,39826.80078,13878,39996.18359
39950,39950,38695.80078,16133,38900.49609
39110,41000,39100,17913,40514.91016
40825,41874.69922,40825,18371,40913.97266
41350,41719.89844,40200,18045,40300.91016
40555,43270,40520.10156,35959,42881.46094
43350,43921,42900,33084,43397.71484
43450,44300,43406.89844,21206,43582.86719
44449,44499,43835.5,15927,44149.26172
44800,46471.80078,44114,38540,45607.17188
45799.89844,46349,45458,18111,45481.91016
45759,46917.89844,45759,16890,46324.58984
46899.80078,50190,46710,64713,49499.29297
50300,51515.39844,47860.30078,76122,48357.35156
48750,51150,48750,33197,50612.77734
51810,52444,51251.39844,25479,51629.85156
52200,52499,50906.10156,19591,50965.26563
51677,53899,51200,42292,53419.56641
54000,54650,53305.69922,34564,53617.55469
54530,54530,53065,18743,53198.80078
53550,54087.10156,52710.10156,12551,52763.14844
53089.89844,53740,52600.19922,24543,53098.71484
53310,53550,52201,14336,52181.12891
52549.80078,52600,49749.10156,19866,49618.37891
50290,51777,48751,39429,51363.91797
51625,51777,50380,23916,50260.38281
50650,51502.10156,49530,22521,49515.90625
50187.89844,51100,49728.60156,22623,50180.58984
50603,50929,49801,8325,49694.79297
50059,50300,49710,9424,49844.22266
50080,50771,49236.89844,15490,49385.08203
49800,50094.5,46199.89844,37965,46166.60156
46402,48190,46402,24430,47710.67578
48288,50443,48001.10156,30014,49839.53906
49500,50239.60156,48857.10156,22450,49315.94141
49300,50777,49132.89844,19387,50007.57422
50449,50899,49551,22877,49923.42188
50800,51000,50350,11676,50592.17969
51000,52400,50359.5,18329,51783.94141
48200,52824,47000,27056,51903.22656
52600,53940,52600,13832,53245.22266
53149.10156,53357.89844,52010.39844,15517,52311.46094
52540,53050,49768.19922,24843,49855.32422
51004.89844,51700,50360,13312,50293.20313
50712,51250,49501.19922,11124,49625.08594
49800,50078.5,48889.80078,14112,48832.70703
49109,49500,46501,13855,46436.75781
46860,47467.80078,46451,16524,46710.17969
47490,48189.60156,46560,14321,47273.91797
47474,47877,46832.10156,9048,46976.42578
47544,47775.19922,47112,7607,47031.85156
47399,48460,47250,8314,47333.91797
47720,49498,47720,13814,48870.91797
50000,50595.19922,49500,35735,49648.17188
50799.89844,50799.89844,48684.5,15416,48636.5
48790,49340,48280,11376,48595.02734
48401.10156,50722.30078,48401.10156,16302,50214.5
50639,51074.60156,49861.10156,13166,50050.73047
50399,50705.30078,49810,8158,49894.625
50401,51669,50401,10465,51157.01563
51656,53448,51286.39844,17815,52765.76172
52701,52996.80078,52001,8233,51971.28906
52549,53350,52320,11944,52159.51953
52216,52999,52216,7681,52493.33594
53000,53270,52400,14182,52347.76953
52920,52996.89844,51980.30078,13605,51891.38672
52387,52387,51431,4267,51301.29297
51434,51923.89844,49680,12476,49573.74609
50188,50188,48800,11398,48608.45703
48797.69922,49249,48055.19922,9556,47991.08203
48370,49685,47968.10156,10845,48749.13672
48998.80078,49005.10156,48000,6624,48075.44922
48556.80078,48840,47512.30078,10685,48447.06641
48998.89844,49089.89844,48356.39844,5321,48241.11328
48350,48980,48350,9163,48646.94922
49100,49300,48500,7871,48658.69141
49000,49304.89844,48799.80078,8367,48836.58203
49388.89844,50500,49101.19922,9526,50136.99609
50679.80078,50769.80078,50181.60156,7045,50131.72266
50698.60156,51990,50550.10156,8444,51449.53125
52000,52686.5,51125,14670,51318.80078
51579.19922,51797,50825.69922,5351,51089.85547
51649.89844,53666,49808.69922,14460,52757.40234
53699,55554.39844,53400.10156,35021,55120.30469
55530.10156,55945,54625.10156,18119,54733.87109
55098.89844,55298.89844,52890,22090,53090.20313
53299,53857.60156,52559.89844,13559,52824.0625
53050,54380.60156,53050,15203,53407.79297
53800,54100,52802,9948,52739.28125
53000,53046.10156,51814.5,13607,51729.69922
51890,52549.89844,51400,9801,51408.03906
51668,52840,51668,23689,52087.39063
52679.39844,52879.89844,52210.10156,7489,52201.51563
52699,53180,52000,8561,52798.78125
53080,53633,53080,6477,53069.90234
53440,53440,51801.10156,12036,51667.72266
51998,52140,51000,12635,51398.69141
51401,52840,51401,11729,52319.62109
52600,52740,51351,10660,51330.4375
51681.80078,52654.10156,50050.10156,39215,50801.62109
51684.80078,51684.80078,50097.30078,17664,49986.45703
50690,51040,49759.60156,21900,50180.16797
50666,51799.89844,50350,13393,51343.85938
51750,51985,51250,7391,51424.75781
51850,51879.30078,51310,4384,51212.53516
51551.10156,51680.30078,50660.10156,5749,50570.59766
51020,51630.60156,50010,5866,49944.72656
50200.10156,50582,49935.60156,8012,49747.60938
50180,50858,49600,16212,50285.92188
50780,50900,50001.10156,10380,49852.1875
50100,50595,49950,4347,50163.23438
50451,50679.39844,50100,4084,49944.91797
50399.89844,50600,49577,13002,49519.5625
49900,51700,49714.80078,22055,51242.125
51650,52029.89844,50700,13966,51180.42969
51437.19922,52529.89844,51370.10156,14966,51576.45313
51999,53150,51999,13943,52555.83203
53185,53362.5,51845,8861,51692.375
52300,52630,51713.39844,12544,51813.05859
52398,52500,51951.10156,7600,52114.25781
52282,52565.89844,51953.19922,6731,51907.58203
52260,52372.10156,51086.69922,9537,51270.67969
51500,52366.60156,51205,12197,51771.76953
52366,52450,51950,9186,51959.72656
52750,53427.89844,52100,18744,52719.50781
53381.19922,57984,53291.19922,82609,56552.99609
57300,57448.89844,56200,15441,56144.03906
56400,56700,54967.60156,43538,55151.31641
56305,57090.60156,55801,23491,55739.86719
56500,58300,55854.30078,28250,57755.45703
57600,58450,57500,20754,57560.53516
58000,59684.39844,57601,36778,59210.16406
59499.89844,59650,59001,19247,59012.85938
59499,60145,59125.19922,20169,59589.66406
59855.39844,60300,57947.39844,19851,58024.41016
58499.89844,59790.80078,57801,24086,59281.10547
59125,60200,59125,19147,59525.08594
59550,61220,59550,24685,60650.25
60935,61386.69922,60240,14263,60689.24609
60993.60156,61271.80078,60372,12463,60382.58594
60552,61399,60211,18995,60799.99219
60655,61780,60601.10156,14389,60731.53906
61195.69922,61382.89844,60620,7631,60464.17578
61179,62200,60901,17051,61753.70703
62010,62199.89844,60062.39844,20550,60225.07813
60530.89844,61200,60300,10623,60264.37891
60720,62158,60311.39844,21463,61639.48047
61950,63099,61600.10156,23539,62283.75
62350,63300,62150.10156,12089,62774.39063
63005,63610,62751.10156,12427,63183.9375
63325,63698,63016.89844,9607,62967.92578
63120,64200,63110,12079,63676.06641
64200,66755.5,63880,28579,66234.05469
66500,69848.79688,66487,43642,68506.94531
69200,70500,68000,50104,68153.80469
68858.5,69000,67706,17996,67570.35938
68050,68899.79688,67600,17924,68031.32813
68563.10156,69750,68455.20313,17264,68297.39844
68944,69173.5,66501,28669,66688.0625
66861,68399,66500,20751,67796
68499.89844,68720,67450,12208,67296.60938
68200,68200,66587.39844,16105,66350.25781
66800.10156,66999,65822.20313,17167,65607.67188
66000,67371.79688,65902.10156,15027,65726.39063
66105,66488,65300,9995,65128.48828
65620,66081,65200.80078,10189,65494.94531
65990,66360,65500,14100,65763.60156
66200,68270,65700,28781,67715.125
67750,69188,66640.10156,21701,66626.27344
67290,67699.89844,64164.89844,15118,65547.89063
66100.5,66799,64100,13002,63933.48438
64480,64700,63000,19116,63656.86719
63900,63958.39844,62400,11106,62207.72656
62660,64200,62000,20131,63501.54688
64199.89844,65690,63922.19922,15831,65075.44922
65699,66370,64750,10018,64613.85938
64938,65600,64561.19922,7921,65071.77344
65351.39844,65882,65009,6625,65231.96484
65619.5,68599,65619.5,27596,67876.89844
68450,68993.89844,67500,15738,67378.11719
67910,68598,67900,7478,67993.21875
68500,69240,67300,15435,68477.10156
68830.29688,69347.20313,68499,10469,68641.76563
69000.10156,71995,68700,39075,70774.67969
71404,73200,71251.10156,33946,72537.4375
72901.20313,74016.20313,72245,24677,72965.6875
73401,74147.5,71555,23590,72008.17188
71980,71980,70880,19049,70747.30469
71235,73184.89844,71198.89844,19573,72484.00781
73148,73401,71707.5,15153,71618.9375
72499.89844,72870,71560.20313,9973,71402.11719
71980,72800,71315.29688,11042,71298.64844
71850,72297.89844,71324.5,7666,71351.28125
72198.89844,72495,70650.10156,10644,70621.74219
71500,71500,69596,12316,69586.8125
69955,70400,68270,10377,68243.27344
68585.5,69399,67801.5,10368,68571.90625
69270,69846.79688,68500,15509,68296.50781
68400,68750,67850.10156,10072,67984.9375
68458.5,71250,68201,16735,70505.90625
71260,71500,70029.70313,11002,69999.25781
70401,71120.39844,70259.89844,8300,70255.07031
70984,71450,70005,12201,69919.95313
70801.70313,70801.70313,69575,10221,69460.94531
70379.5,70379.5,69403,1519,69252.90625
69600,70079.89844,68863.5,9263,68775.10156
69201,70295,68800,10291,69627.42188
70300,70400,69526,6505,69314.39063
69999,70000,69150,5398,69169.32813
69662,70274,69100,8434,69723.05469
69400,70367.70313,69400,7118,69581.54688
69930.5,70770,69710,16349,69871.10156
70550,70550,69027,7182,68813.89844
69375,69721,68700,11184,68534.78906
69000,69340,68750,6308,68565.04688
69377,70663.60156,69050,16387,69983.33594
70388,70555.5,69808.20313,8637,69640.65625
70200,70300,68510,8582,68416.42969
68660,69700,68501,8239,68827.91406
69120.70313,69974.79688,69000,8841,68906.64844
69567,69688.20313,69001,7528,69100.14063
69276.10156,70999.79688,69276.10156,17215,70511.46875
70600,70910,68902.20313,14610,68858.46094
68483.10156,68500,65293.30078,47845,66080.95313
67100,68182.29688,66505.79688,23514,67534.875
67900,68500,66601,11981,66440.53125
67000,67000,65501,10520,65668.58594
65799,66365.70313,63400,14500,63830.09375
63250,65098.89844,62382.10156,16985,63652.14453
64400,64899.60156,63601.10156,11840,63501.38672
64525,65987,63300,15564,65505.27734
66054,66395,64280,11287,64212.26953
64470,64470,63501,12643,63415.25
63798.19922,64770,63002,8783,63152.06641
63050.10156,63999.89844,62432.10156,14404,62291.61328
62999,63494.89844,62570,12476,62540.75391
63248,63349.5,62611,7876,62783.53125
63350,63400,62657.10156,7912,62545.93359
62949.89844,63200,62400,12683,62642.31641
63200,63299.89844,62655.60156,5035,62679.06641
63179.89844,64235.19922,62850,11820,63819.03906
64090,65499,64090,9059,65018.25
65290,65368.39844,63950,8632,63968.89844
64474.30078,64999,64200,6756,64300.79297
64260,65330,63709.19922,13562,64715.63672
65269.89844,65350,64102,5016,64157.79688
64505,64799.89844,63671,7529,63547.48828
64010,64799,64010,8300,64177.51953
64899.89844,65545.60156,64650.10156,10388,64995.25391
65500,65650,64100,8725,64062.69922
64430,64599.80078,63690,6532,63570.89063
63999.89844,64750,63535.80078,12616,64271.82031
64698,65300,64648.10156,20041,64642.05078
64648,65248,64003.10156,9349,63816.55078
65101,65650,63933.10156,15543,63821.52734
64438,64447.80078,63152.60156,8728,63027.48828
64000,64000,62650,17031,62672.39453
63100,63376.60156,61251,15442,62457.10938
62800,63000,62210.10156,11340,62489.17578
62720,62999,61501,6870,61485.92578
61790,62200,61000,15835,61605.22266
62051,63940,62051,25187,62739.31641
63480,64000,63160.60156,14576,63136.72266
63749,63786.5,62750,9071,62763.70703
63298,63666,62883.80078,13683,62874.94141
63349.89844,64620,63207.89844,10353,64150.72656
64550,65010.10156,64195.39844,6744,64561.78906
65011,65300,64510.10156,4704,64432.02734
64949.89844,64970,63269.60156,8383,63169.59375
64200,64200,63460,5284,63615.89453
63800.10156,64000,63500,5189,63401.40625
63602,64049,63101,7701,63367.74609
63700,64190,63328.10156,4423,63507.85938
63516.39844,64000,63516.39844,3556,63401.60547
63670.39844,63898.69922,63207,922,63254.33594
63250,63600,62409.80078,12588,63222.5625
63450,63574,62981.10156,7750,62798.16406
63315,63498.89844,62910.5,4021,62822.75781
63200,63500,62811.89844,5887,62889.48047
63300,64999,63210.69922,10783,64497.66406
65000,67343.89844,65000,15489,66497.1875
66775,67222,65715,7407,66142.08594
66789.89844,66999,65852,6273,65723.86719
66011.20313,66719.89844,65590,4284,65449.42578
65726.89844,66739.70313,65726.89844,5375,66202.71875
66500,67800,65911,9355,67114.85938
67650,67810,65521.5,8918,65435.1875
65900,66341.60156,65000,5123,64887.30469
65398.80078,65800,64836,4127,64719.71484
64995,67749,63614.10156,39944,67074.64063
66812.20313,69000,66800,20028,68032.46875
68624.89844,68624.89844,67428,5488,67357.9375
68300,69655.20313,67687.5,18813,68103.57813
68500,69956,68500,12710,69436.42188
70000,70500,69195.60156,10991,69144.25
69437.39844,69869.89844,68476,4128,68428.89063
68908,70160,68750,12159,69538.73438
70000,70189,69268.39844,4610,69401.70313
69799.10156,70200,69001,9563,68900.5
69499,69859,69261,5505,69115.5
69474.5,70450,69405,10178,69921.71875
70130,70325,69480,2739,69306.60156
69540,69949,69200,8735,68985.65625
69299,69360,68200.10156,7987,68296.9375
68601,69100,65724.20313,11678,65892.64844
66400,66841.89844,65805,5838,66055.94531
66336.60156,67000,65705,9024,66563.50781
66122,67222.10156,66122,5830,66591.60938
66990,67284.79688,66647.70313,5214,66783
67251,68337.89844,66845,7178,67941.03906
68500,69000,67678,4898,67579.96875
68240,68240,66280,6244,66129.92188
66774,67095,65890,6460,65796.52344
66480,66670,65323.89844,5784,65677.22656
66500,68125,66335.60156,9214,67420.71875
67400,69350,65810,14066,68895.53906
68940,69649,68650.20313,7912,69099.77344
69389.70313,69900,68751,5124,68625.85938
69000,71050,68551,12046,70564.42188
70927,73089,70898.79688,29133,72513.54688
72600,74500,72160,17525,73752.5625
74280,74394,72693.10156,14788,72774.66406
73490,73899,72492.20313,10193,73190.91406
73499,73950,72101.10156,10899,72054.67969
72572,73200,71900,7348,72100.38281
72305,72899.70313,71059.10156,7345,70948.42188
71680,71899.89844,71000,9083,70876.02344
71499,71644.89844,70851.20313,4477,70922.32031
71390,73000,71300,9189,72601.28906
72900,73570,72287,6757,72307.11719
72965,73270,72020,5587,72719.89844
73040,73112.39844,72100,9006,72178.67188
72700,72700,71950,4998,72009.85938
72310,73100,71814.10156,11548,71670.28906
71971,72500,71350,6503,71235.125
71401,71900.5,69889.60156,7410,69990.84375
70480,70751.60156,69731.60156,4005,70126.57031
70800,70849,68601.5,7680,68517.02344
69100,69399.89844,68500,7715,68867.05469
69156,69878.29688,68875,3327,69386.17188
69600,70456,69531.79688,6857,69638.52344
69700,70171.5,68700,6431,68606.63281
69050,69440,67055.5,7157,67261.39063
67165,68447.60156,66750,7203,66627.25781
67300,68446,67010,6008,67976.28906
68395,68798.79688,67215.79688,8102,67828.79688
68115,72750,67200,29028,71476.70313
71400,71654.89844,68050,19860,68970.01563
68016.20313,69350,67658.5,12193,68328.42188
64000,68950,64000,21197,68242.17969
68900,69500,68250,9654,68539.92188
69001,70763.5,68800,12304,69877.80469
69100.10156,70377,68752.20313,4799,69724.23438
70011,71840,70011,7298,71344.60938
71720,72606.10156,71650,10260,72030.08594
72329,72780.60156,71740.79688,7756,71857.79688
72357,72517,70601.60156,5347,70868.20313
71555,71698,70200,3821,70331.92188
70635.10156,71100,70430,3989,70532.59375
70855,71999,70703,5414,71490.125
71500,71500,69599,4823,69817.86719
70140,72800,70140,7984,72173.67969
72550,72980.5,72400,4426,72390.16406
72670,73149,71660.89844,9668,72365.28125
72600,73840,72000,11901,73088.07813
73391.60156,74100,72520,5016,72383.00781
72683,73566.60156,72000,8937,72025.49219
73000,73000,71310,5388,71180.3125
71440,71899.10156,70020.60156,6459,69958.67188
70500,70811.60156,69800,7016,69914.05469
70759,71379.5,70111.10156,5005,70488.875
70950,71333,70800,3757,70800.1875
70815,72100,70815,4148,71420.70313
71160,71845.20313,71000,4663,70986.8125
71225,71945.89844,71086.39844,3803,71441.32031
71670,71670,70000,4914,69921.22656
70500,70895.60156,69699.89844,3928,69785.09375
69950,70111.70313,69455.60156,2849,69305.1875
70000,70200,69725,4761,69677.14844
70000,70220,69257.5,3754,69201.91406
68170,69486,68170,4854,68950.5625
69237,70399,68800,7329,69672.46094
70201.5,72888,70201.5,9594,72355.51563
72001.20313,73650,71610.5,14061,72213.32031
72700,73333,72542.39844,3468,72820.09375
72975,75799,72800,21139,75190.14844
75350,76034,73746,11549,74425.125
75501,77199,75500.10156,16500,76694.00781
76901,77270,76218.20313,7307,76818.1875
77137,77400,76700,6579,76924.44531
77243.89844,77300,76501,3552,76513.35156
77000,77000,76135.10156,3136,76151.34375
76499,78363.29688,76150,11854,77292.71875
77800,78540,77600,10905,77768.42969
77506,78590,77506,4416,78046.38281
78299,80102,78180.89844,11498,79441.69531
79999,80100,78950,5399,78742.89063
79499,79899,79090,5829,78991.96094
79390,79479.89844,78000,6038,77787.07031
78300,78742.70313,77600,4238,77639.07813
77600,79060,77600,3784,77626.03125
78110,78300,76900,4176,77175.89844
77551,77598,76225,8038,76192.67969
77179,80570,76901.10156,19559,80080.64844
80416,81426,79720,7899,79602.92188
79900,81400,79430.89844,7999,79281.5625
79729,80133.39844,76700,33135,76709.53125
77880,77899,75595.89844,8851,75408.34375
76000,76695.89844,75610.20313,5681,75800.21875
76406.89844,76406.89844,75600,4047,75433.53125
75525,76599,75210,12724,75705.40625
76540,76540,74750,8010,74571.80469
75300,75400,74300,20861,74366.66406
74750,75152.70313,74515.5,3327,74428.32031
74850,75599,74341.60156,4574,74296.46094
74500,75098.89844,73978,7566,74563.74219
74803.39844,75277,74400,4063,74251.64844
74555,75509,73925.10156,5414,73899.32031
74400,74449.20313,72863.5,4517,72799.77344
73200,74300,72701,3535,73567.98438
73755.10156,74500,73588.79688,4850,73833.875
74140.5,74511.29688,73156.10156,3405,73296.3125
73750,74555,73652,4540,73560.90625
74100,76497.5,74100,5926,75747.83594
76001,77429,75250,5286,76076.28125
76321,77423,75455.39844,4958,76768.78906
77190,77688,75339,4232,75420.78906
75811,76774.89844,74400.10156,4375,74539.35156
75400,75490,74111,3391,74172.57031
74700,75000,73105,5761,73510.33594
74064,74691,73410.20313,4004,73975.28906
74450,75880,74450,4555,75115.57031
75399.89844,76503,74500,4143,75614.99219
76249,76751.5,75900.20313,3015,76091.60938
76860,76860,75353,3000,75268.125
75900,76232.5,74952,2476,74737.63281
75077,75665,74784,3518,75037.97656
75250,75899,75200,3971,75039.46875
75480,76250,74200,3810,74052.27344
74599,75200,73999,3367,74540.24219
75249.79688,75349.79688,74000,11625,74567.9375
74990,75500,74566,3478,74462.38281
75049,76080.39844,74588.79688,3092,75390.32031
76100,76100,75000,2664,74875.75
74880,75548,74705,4297,74662.73438
75545,75545,73540,4778,73731.30469
74374,74800,72605,13071,72631.36719
73297.70313,75397.20313,73297.70313,6906,74664.42188
75270,75835,74600,3945,74886.80469
75300,75850,74900,2537,75147.125
75499,76350,75050,2761,75583.10938
76074.60156,76350,75301.10156,2341,75165.24219
75350,76199,74838.89844,4502,74786.53906
75499.89844,75900,75097,3521,75192.73438
75551,76429.39844,75240,5016,75629.82031
76000,76549,75525,3293,75838.85938
76500,78178.39844,76405,13063,77290.22656
77611.20313,77999,76560,3963,76741.10156
77060,77060,74118.5,7317,74024.58594
74600,75372.60156,74327,5825,74300.44531
75248,75490,73666,4812,73546.97656
74404.89844,74920,73939,3949,74167.28906
74225.29688,77683.5,74100,9474,76494.83594
76999,78000,75712,4861,77460.80469
77848,78267.20313,77057.5,7761,77306.85938
77115,78900,77115,5727,77885.35938
78500,78899,78311,4472,78319.55469
78999,81013.5,78600,11401,80526.09375
80998,81191,79201,7295,79600.83594
80740,80740,79277.89844,4446,79161.64844
79987,80396.79688,79200,4888,79303.65625
79580,79580,78005,5254,78154.96875
78623,79150,78379.89844,3557,78258.78125
78485,78935.89844,76501,5089,76678.39063
76880,77583.39844,76701,4539,76985.42969
77099.79688,77589.89844,76311.10156,6784,76436.85938
77077,77450.20313,75411,27709,75783.67969
76000,76299.70313,74100,13065,74027.49219
74489.89844,74489.89844,73150,15760,73050.20313
73504,74300,73400,12251,73614.42969
73850,74199.89844,73100,7142,72961.16406
73200,73900,73141,7752,73542.63281
73999,75089.70313,73500,15186,74553.92188
75111,75250,74256.70313,11543,74291.74219
74500,74800,74100,4828,74366.03906
74500,75052.60156,73800,2937,73869.82813
74300,74500,74000,2216,73965.55469
74649,74649,73202.89844,4230,73112.92969
73640,73640,73200,3222,73082.51563
73753.89844,74154,73001,5919,73015.10938
73250,74300,73000,4913,73820.85156
73777,74170,73000,3917,72835.71094
73300,73600,70850,8961,70831.29688
71299,71299,70001,7748,70156.57031
70799.89844,70984.29688,70100,4867,70633.44531
70881,72000,70632,4849,71053.78125
71501,71550,70450,4334,70310.34375
70506.5,71100,69600,3404,69575.40625
69860,69959,68201.10156,8913,68951.03906
69500,70712.89844,69500,6967,70048.875
70200,70200,69650.10156,2670,69588.16406
69782.29688,70119,68500.89844,4569,68540.1875
69095,69250,67390,11985,67594.82813
68195,68500,62500,10416,66558.71094
67000,67000,64450,7655,64388.37109
64677,67100,63125,17921,65597.59375
66988,66988,65800,4318,66134.00781
67015,68200,63950.10156,12368,64024.29297
64500,65737.39844,62300,11536,63421.67188
64100,64100,62150,12283,62850.26172
63077,63654,62555.10156,10722,62963.15234
62699.89844,62699.89844,61400,13688,61432.42188
61400,61400,60501,9200,60852.4375
60711,61751,59601,12830,60950.86328
61899,62700,60660,4980,61824.82031
61521,64300,61521,6132,63801.60938
62990,64269.60156,61709.10156,6805,63251.04688
63620,64959.89844,63620,11121,63800.40625
63625.19922,64579.89844,62000,12243,62426.44922
62991.89844,63980,62862.10156,6090,63037.04297
63750,64263.80078,61900,6380,61929.13281
61965,62690,60900,7567,61795.51172
62749.89844,62749.89844,61999,4196,62033.83984
61600,62177,61301,5082,61551.89063
62440,62700,61805.10156,3986,62176.54297
62000,62480,60800,7477,61191.79297
61300,63421.5,60666,10200,62880.67969
63200,64350,62525,5004,63754.33984
63402.19922,64900,63402.19922,6896,64130.19141
64342,64900,63684,4183,64319.16406
64498.60156,65350,64498.10156,4418,64561.99219
65050,66676.5,65012.39844,6742,66295.85938
66700,66800,65910,3810,65969.75781
66200,66607.39844,64900,4248,64979.42188
65670,65933.10156,65177,1058,65382.60156
65050.10156,66502,64513.10156,10673,66160.53125
66345,66985,65060.5,4542,65021.71094
65203.10156,66190,64802.10156,4985,65638.99219
66100,66740,65240,8200,65363.64844
65999,66333,65200,7974,65601.875
65900,66800,65588.5,5438,65572.0625
65770,66400,65501,3936,66009.17188
66200,66330,65713.20313,3325,65843.82813
66251,67568,66110,8262,67139.97656
67400,68170,67202,6407,67422.38281
68000,68710,67607.5,10287,68012.16406
67866.20313,68680,67400,6030,68387.54688
68501,69340,68360.79688,6588,68603.96094
69002,69150,68011,7575,68103.02344
68400,68678.5,67150.89844,5175,67147.75
67500,67949,66608,5041,66510.39063
66800,67137.70313,65932,2992,65947.83594
66000,66196.60156,65136,3690,65105.34766
65299,65312.10156,64445.10156,2960,64587.57422
65269,65700,64864.10156,3550,65395.45703
64100.10156,64895.39844,64100.10156,3289,64188.46875
63666,66500,63666,7236,65990.625
66272,68490,66222,6981,67960.02344
68280,68899,67102.70313,5719,67278.89063
67299,67500,66050,5721,66153.47656
66415,67200,66222,3561,66193.46875
66477,67999,66100,4752,67376.61719
68000,69500,67749.39844,10484,69137.28906
68750,69900,68750,10183,68860.74219
69049.70313,69561,66700,9352,66820.54688
67004,67347,65897,5788,65936.66406
66200,67503,65105.19922,9920,67135.38281
67398.89844,67699,66526,8775,66503.91406
67279,67475,66980,4257,66853.5625
67550,67550,66812.39844,5943,66801.39844
